Date,Buy_Hold,Baseline_ML,Adaptive,Regime_Aware
2019-11-13,0.000324160974896,0.000324160974896,0.000324160974896,0.000324160974896
2019-11-14,0.0014555990324878,0.0014555990324878,0.0014555990324878,0.0014555990324878
2019-11-15,0.0072363880268606,0.0072363880268606,0.0072363880268606,0.0072363880268606
2019-11-18,0.0007377283826424,0.0007377283826424,0.0007377283826424,0.0007377283826424
2019-11-19,-0.0002884168819872,-0.0002884168819872,-0.0002884168819872,-0.0002884168819872
2019-11-20,-0.0037188509220577,-0.0037188509220577,-0.0037188509220577,-0.0037188509220577
2019-11-21,-0.0016090960556686,-0.0016090960556686,-0.0016090960556686,-0.0016090960556686
2019-11-22,0.0022239199863403,0.0022239199863403,0.0022239199863403,0.0022239199863403
2019-11-25,0.0077504120641846,0.0077504120641846,0.0077504120641846,0.0077504120641846
2019-11-26,0.0022656765540869,0.0022656765540869,0.0,0.0
2019-11-27,0.0044574966669734,0.0044574966669734,0.0,0.0
2019-11-29,-0.0037086160719921,-0.0037086160719921,-0.0037086160719921,-0.0037086160719921
2019-12-02,-0.0084947012464254,-0.0084947012464254,-0.0084947012464254,-0.0084947012464254
2019-12-03,-0.0067067534783504,-0.0067067534783504,-0.0067067534783504,-0.00804810417402048
2019-12-04,0.0061702768061941,0.0061702768061941,0.0061702768061941,0.0061702768061941
2019-12-05,0.0017980834197237,0.0017980834197237,0.0017980834197237,0.0017980834197237
2019-12-06,0.0091340950799663,0.0091340950799663,0.0091340950799663,0.0091340950799663
2019-12-09,-0.0031441881623686,-0.0031441881623686,-0.0031441881623686,-0.0031441881623686
2019-12-10,-0.0011152708082237,-0.0011152708082237,-0.0011152708082237,-0.0011152708082237
2019-12-11,0.002839003512649,0.002839003512649,0.002839003512649,0.002839003512649
2019-12-12,0.0086188168738241,0.0086188168738241,0.0086188168738241,0.0086188168738241
2019-12-13,0.0005989869775206,0.0005989869775206,0.0005989869775206,0.0005989869775206
2019-12-16,0.0068703050884997,0.0068703050884997,0.0068703050884997,0.0068703050884997
2019-12-17,0.0002190258805632,0.0002190258805632,0.0002190258805632,0.0002190258805632
2019-12-18,6.252023791630812e-05,6.252023791630812e-05,6.252023791630812e-05,6.252023791630812e-05
2019-12-19,0.0040990606319384,0.0040990606319384,0.0040990606319384,0.0040990606319384
2019-12-20,0.0043841421247143,0.0043841421247143,0.0043841421247143,0.0043841421247143
2019-12-23,0.0015277207119284,0.0,0.0,0.0
2019-12-24,3.120658552258071e-05,3.120658552258071e-05,0.0,0.0
2019-12-26,0.005323200459977,0.005323200459977,0.0,0.0
2019-12-27,-0.0002473949027987,-0.0002473949027987,-0.0002473949027987,-0.0002473949027987
2019-12-30,-0.0055135575835244,-0.0055135575835244,-0.0055135575835244,-0.0055135575835244
2019-12-31,0.0024292629254709,0.0024292629254709,0.0024292629254709,0.0024292629254709
2020-01-02,0.0093518449825791,0.0093518449825791,0.0093518449825791,0.0093518449825791
2020-01-03,-0.0075721176393764,-0.0075721176393764,-0.0075721176393764,-0.0075721176393764
2020-01-06,0.0038151526272802,0.0038151526272802,0.0038151526272802,0.0038151526272802
2020-01-07,-0.0028117728750199,-0.0028117728750199,-0.0028117728750199,-0.0028117728750199
2020-01-08,0.0053294159178507,0.0053294159178507,0.0053294159178507,0.00639529910142084
2020-01-09,0.0067805750725002,0.0067805750725002,0.0067805750725002,0.0067805750725002
2020-01-10,-0.0028777233666325,-0.0028777233666325,-0.0028777233666325,-0.0028777233666325
2020-01-13,0.006877553495207,0.006877553495207,0.006877553495207,0.006877553495207
2020-01-14,-0.0015245515454401,-0.0015245515454401,-0.0015245515454401,-0.0015245515454401
2020-01-15,0.0022599604392505,0.0022599604392505,0.0022599604392505,0.0022599604392505
2020-01-16,0.0083181679715271,0.0083181679715271,0.0083181679715271,0.0083181679715271
2020-01-17,0.0031126131126262,0.0031126131126262,0.0,0.0
2020-01-21,-0.001958245498714,-0.001958245498714,-0.001958245498714,-0.001958245498714
2020-01-22,0.0001206263280832,0.0001206263280832,0.0001206263280832,0.0001206263280832
2020-01-23,0.0011470180195003,0.0011470180195003,0.0011470180195003,0.0011470180195003
2020-01-24,-0.0088931599008863,-0.0088931599008863,-0.0088931599008863,-0.0088931599008863
2020-01-27,-0.0160291009811786,-0.0160291009811786,-0.0160291009811786,-0.01923492117741432
2020-01-28,0.0104788351002578,0.0104788351002578,0.0104788351002578,0.0104788351002578
2020-01-29,-0.0008262310741126,-0.0008262310741126,-0.0008262310741126,-0.0008262310741126
2020-01-30,0.0032457660662514,0.0032457660662514,0.0032457660662514,0.0038949192795016798
2020-01-31,-0.0181581581520541,-0.0181581581520541,-0.0,-0.0
2020-02-03,0.0074286434729358,0.0074286434729358,0.0,0.0
2020-02-04,0.0152410279805352,0.0152410279805352,0.0,0.0
2020-02-05,0.0115483412144323,0.0115483412144323,0.0115483412144323,0.0
2020-02-06,0.0033648093231362,0.0033648093231362,0.0,0.0
2020-02-07,-0.0053298826520401,-0.0053298826520401,-0.0053298826520401,-0.0
2020-02-10,0.0074653888181572,0.0074653888181572,0.0074653888181572,0.0
2020-02-11,0.0017332088304691,0.0017332088304691,0.0017332088304691,0.0
2020-02-12,0.006442742644124,0.006442742644124,0.006442742644124,0.0
2020-02-13,-0.0010666369254562,-0.0010666369254562,-0.0010666369254562,-0.0
2020-02-14,0.0016016143798689,0.0016016143798689,0.0016016143798689,0.0
2020-02-18,-0.0025768334759098,-0.0025768334759098,-0.0025768334759098,-0.0
2020-02-19,0.0047813665856799,0.0047813665856799,0.0047813665856799,0.0
2020-02-20,-0.0041084816325573,-0.0041084816325573,-0.0041084816325573,-0.0041084816325573
2020-02-21,-0.010298257583642,-0.010298257583642,-0.010298257583642,-0.0
2020-02-24,-0.0331654073046724,-0.0331654073046724,-0.0331654073046724,-0.0
2020-02-25,-0.0303020224382072,-0.0303020224382072,-0.0303020224382072,-0.0
2020-02-26,-0.0036783933985977,-0.0036783933985977,-0.0,-0.0
2020-02-27,-0.0449114789032123,-0.0449114789032123,-0.0449114789032123,-0.0
2020-02-28,-0.0042017352306812,-0.0042017352306812,-0.0042017352306812,-0.0
2020-03-02,0.0433066139563367,0.0433066139563367,0.0433066139563367,0.02165330697816835
2020-03-03,-0.0286324953928212,-0.0286324953928212,-0.0286324953928212,-0.0143162476964106
2020-03-04,0.0420332929396007,0.0420332929396007,0.0420332929396007,0.02101664646980035
2020-03-05,-0.0332418140093011,-0.0332418140093011,-0.0332418140093011,-0.01662090700465055
2020-03-06,-0.0165314426078498,-0.0165314426078498,-0.0165314426078498,-0.0082657213039249
2020-03-09,-0.0780942833628547,-0.0780942833628547,-0.0780942833628547,-0.03904714168142735
2020-03-10,0.0517450363492819,0.0517450363492819,0.0517450363492819,0.02587251817464095
2020-03-11,-0.0487486119455186,-0.0487486119455186,-0.0487486119455186,-0.0
2020-03-12,-0.0956771441928875,-0.0956771441928875,-0.0,-0.0
2020-03-13,0.0854864708472922,0.0854864708472922,0.0854864708472922,0.0
2020-03-16,-0.1094238584381226,-0.0,-0.0,-0.0
2020-03-17,0.0539921780832208,0.0539921780832208,0.0,0.0
2020-03-18,-0.0506331473503267,-0.0,-0.0,-0.0
2020-03-19,0.0021251429597475,0.0021251429597475,0.0,0.0
2020-03-20,-0.0430942652261755,-0.0,-0.0,-0.0
2020-03-23,-0.025568226627039,-0.025568226627039,-0.0,-0.0
2020-03-24,0.0906033414001405,0.0906033414001405,0.0,0.0
2020-03-25,0.0149701923749887,0.0149701923749887,0.0,0.0
2020-03-26,0.0583897731115214,0.0583897731115214,0.0583897731115214,0.0
2020-03-27,-0.0297856862911121,-0.0297856862911121,-0.0,-0.0
2020-03-30,0.032475716064269,0.032475716064269,0.032475716064269,0.0
2020-03-31,-0.014905286904107,-0.014905286904107,-0.0,-0.0
2020-04-01,-0.0450051043198377,-0.0450051043198377,-0.0,-0.0
2020-04-02,0.0230758330744684,0.0230758330744684,0.0230758330744684,0.0
2020-04-03,-0.0144542003622933,-0.0,-0.0144542003622933,-0.0
2020-04-06,0.0671661870538147,0.0671661870538147,0.0,0.0
2020-04-07,0.0010191474849414,0.0,0.0,0.0
2020-04-08,0.0335687798284622,0.0,0.0,0.0
2020-04-09,0.0152168209564704,0.0,0.0,0.0
2020-04-13,-0.0091299969855074,-0.0,-0.0,-0.0
2020-04-14,0.0294929488552999,0.0,0.0,0.0
2020-04-15,-0.0212480005151907,-0.0,-0.0,-0.0
2020-04-16,0.0048243902404137,0.0048243902404137,0.0,0.0
2020-04-17,0.027015295978803,0.0,0.0,0.0
2020-04-20,-0.0176179142990633,-0.0,-0.0,-0.0
2020-04-21,-0.0303630688989651,-0.0303630688989651,-0.0303630688989651,-0.0
2020-04-22,0.0221944191588274,0.0,0.0221944191588274,0.0
2020-04-23,-7.164948502524915e-05,-7.164948502524915e-05,-0.0,-0.0
2020-04-24,0.0139384842722856,0.0139384842722856,0.0139384842722856,0.0069692421361428
2020-04-27,0.0144185858219014,0.0144185858219014,0.0144185858219014,0.0072092929109507
2020-04-28,-0.0045983592480273,-0.0,-0.0045983592480273,-0.0
2020-04-29,0.0261783617284503,0.0,0.0,0.0
2020-04-30,-0.0093106393837922,-0.0,-0.0093106393837922,-0.0
2020-05-01,-0.0264735915466871,-0.0264735915466871,-0.0264735915466871,-0.01323679577334355
2020-05-04,0.0027583367978403,0.0027583367978403,0.0027583367978403,0.00137916839892015
2020-05-05,0.0092392952244027,0.0,0.0092392952244027,0.0
2020-05-06,-0.0067787488606354,-0.0067787488606354,-0.0067787488606354,-0.0033893744303177
2020-05-07,0.0120667727605583,0.0120667727605583,0.0120667727605583,0.0
2020-05-08,0.0165462932997708,0.0165462932997708,0.0,0.0
2020-05-11,0.0002051433467438,0.0,0.0,0.0
2020-05-12,-0.019931610271363,-0.019931610271363,-0.019931610271363,-0.0099658051356815
2020-05-13,-0.0176858282966092,-0.0176858282966092,-0.0176858282966092,-0.0088429141483046
2020-05-14,0.011967286336963,0.011967286336963,0.011967286336963,0.0
2020-05-15,0.0045969525133771,0.0045969525133771,0.0045969525133771,0.0
2020-05-18,0.0304598549912908,0.0304598549912908,0.0,0.0
2020-05-19,-0.0102711833476596,-0.0,-0.0102711833476596,-0.0
2020-05-20,0.0169879685707103,0.0,0.0169879685707103,0.0
2020-05-21,-0.0069037462825295,-0.0069037462825295,-0.0,-0.0
2020-05-22,0.0018987154170166,0.0018987154170166,0.0018987154170166,0.0009493577085083
2020-05-26,0.0123205586533203,0.0123205586533203,0.0,0.0
2020-05-27,0.0148791136361599,0.0,0.0,0.0
2020-05-28,-0.0018447153682286,-0.0,-0.0,-0.0
2020-05-29,0.0044555190102655,0.0,0.0,0.0
2020-06-01,0.0040419205650332,0.0,0.0,0.0
2020-06-02,0.0082802550531368,0.0,0.0,0.0
2020-06-03,0.0133078795719272,0.0,0.0,0.0
2020-06-04,-0.0026266635783457,-0.0,-0.0,-0.0
2020-06-05,0.0256299641493975,0.0,0.0,0.0
2020-06-08,0.0120870841526843,0.0,0.0,0.0
2020-06-09,-0.0074564217432203,-0.0,-0.0,-0.0
2020-06-10,-0.0055800664084254,-0.0,-0.0,-0.0
2020-06-11,-0.0576492158953555,-0.0576492158953555,-0.0576492158953555,-0.02882460794767775
2020-06-12,0.0119758421395099,0.0119758421395099,0.0,0.0
2020-06-15,0.009335410456809,0.009335410456809,0.0,0.0
2020-06-16,0.0192480692248595,0.0192480692248595,0.0,0.0
2020-06-17,-0.0041541860184156,-0.0041541860184156,-0.0041541860184156,-0.0
2020-06-18,0.0003851969635515,0.0003851969635515,0.0,0.0
2020-06-19,-0.0057147760134022,-0.0057147760134022,-0.0,-0.0
2020-06-22,0.0064151309342044,0.0064151309342044,0.0064151309342044,0.0
2020-06-23,0.0046037234319145,0.0046037234319145,0.0,0.0
2020-06-24,-0.0255085656724086,-0.0255085656724086,-0.0,-0.0
2020-06-25,0.0107203746629862,0.0107203746629862,0.0107203746629862,0.0
2020-06-26,-0.0237516115598376,-0.0237516115598376,-0.0,-0.0
2020-06-29,0.0146974813734128,0.0146974813734128,0.0146974813734128,0.0073487406867064
2020-06-30,0.0128098012583954,0.0128098012583954,0.0,0.0
2020-07-01,0.0070045146381796,0.0070045146381796,0.0070045146381796,0.0
2020-07-02,0.0055072044072073,0.0055072044072073,0.0,0.0
2020-07-06,0.0154373614679343,0.0154373614679343,0.0,0.0
2020-07-07,-0.0103138711804746,-0.0103138711804746,-0.0,-0.0
2020-07-08,0.0076485115673139,0.0,0.0076485115673139,0.00382425578365695
2020-07-09,-0.0056928158446791,-0.0056928158446791,-0.0,-0.0
2020-07-10,0.0102105321322818,0.0,0.0,0.0
2020-07-13,-0.008658918968851,-0.008658918968851,-0.008658918968851,-0.0
2020-07-14,0.0129591224784488,0.0129591224784488,0.0129591224784488,0.0
2020-07-15,0.0091872488382476,0.0091872488382476,0.0091872488382476,0.0
2020-07-16,-0.0032934494491816,-0.0,-0.0032934494491816,-0.0
2020-07-17,0.0028989587711176,0.0028989587711176,0.0028989587711176,0.0
2020-07-20,0.0080813673631774,0.0080813673631774,0.0,0.0
2020-07-21,0.0021275847517232,0.0,0.0021275847517232,0.0
2020-07-22,0.0056919067943543,0.0,0.0,0.0
2020-07-23,-0.0119314314066989,-0.0,-0.0,-0.0
2020-07-24,-0.0064403533967862,-0.0064403533967862,-0.0064403533967862,-0.0
2020-07-27,0.007292722511965,0.0,0.0,0.0
2020-07-28,-0.0063427732831301,-0.0063427732831301,-0.0063427732831301,-0.0
2020-07-29,0.0122989181484376,0.0122989181484376,0.0,0.0
2020-07-30,-0.0035678336527722,-0.0035678336527722,-0.0035678336527722,-0.0
2020-07-31,0.0079019627514946,0.0079019627514946,0.0079019627514946,0.0
2020-08-03,0.0069523313988715,0.0069523313988715,0.0069523313988715,0.0083427976786458
2020-08-04,0.0038622622867492,0.0038622622867492,0.0038622622867492,0.00463471474409904
2020-08-05,0.0062113321007344,0.0062113321007344,0.0062113321007344,0.0062113321007344
2020-08-06,0.0066844443421028,0.0,0.0066844443421028,0.0066844443421028
2020-08-07,0.0007178682242003,0.0007178682242003,0.0,0.0
2020-08-10,0.0029888241268729,0.0029888241268729,0.0029888241268729,0.0029888241268729
2020-08-11,-0.0082545959306874,-0.0082545959306874,-0.0082545959306874,-0.0082545959306874
2020-08-12,0.0139422950255909,0.0139422950255909,0.0,0.0
2020-08-13,-0.0018076802134088,-0.0018076802134088,-0.0,-0.0
2020-08-14,2.984819891072021e-05,2.984819891072021e-05,2.984819891072021e-05,2.984819891072021e-05
2020-08-17,0.0031764385937631,0.0031764385937631,0.0031764385937631,0.0031764385937631
2020-08-18,0.0021603459362942,0.0021603459362942,0.0,0.0
2020-08-19,-0.0041636158727075,-0.0041636158727075,-0.0,-0.0
2020-08-20,0.0031136283750523,0.0031136283750523,0.0,0.0
2020-08-21,0.0035471366143584,0.0035471366143584,0.0035471366143584,0.0035471366143584
2020-08-24,0.0101332548255306,0.0101332548255306,0.0,0.0
2020-08-25,0.0034993334694461,0.0034993334694461,0.0,0.0
2020-08-26,0.0100254532580399,0.0,0.0,0.0
2020-08-27,0.0021867020782726,0.0,0.0,0.0
2020-08-28,0.0064592042240712,0.0,0.0,0.0
2020-08-31,-0.0036226780832724,-0.0,-0.0,-0.0
2020-09-01,0.0094187274045145,0.0,0.0,0.0
2020-09-02,0.0144640683091354,0.0,0.0,0.0
2020-09-03,-0.034414314258063,-0.034414314258063,-0.0,-0.0
2020-09-04,-0.0081644923604619,-0.0081644923604619,-0.0,-0.0
2020-09-08,-0.0273231473406753,-0.0273231473406753,-0.0273231473406753,-0.0273231473406753
2020-09-09,0.0197475384948841,0.0197475384948841,0.0197475384948841,0.0
2020-09-10,-0.0173637997821145,-0.0173637997821145,-0.0173637997821145,-0.0173637997821145
2020-09-11,0.0005091230969216,0.0005091230969216,0.0005091230969216,0.0
2020-09-14,0.0131713586028017,0.0131713586028017,0.0131713586028017,0.0
2020-09-15,0.0050520943051111,0.0050520943051111,0.0050520943051111,0.0050520943051111
2020-09-16,-0.0039682374333737,-0.0039682374333737,-0.0039682374333737,-0.0
2020-09-17,-0.0087954325937098,-0.0087954325937098,-0.0087954325937098,-0.0087954325937098
2020-09-18,-0.0115126726262909,-0.0115126726262909,-0.0115126726262909,-0.0
2020-09-21,-0.0111295324625264,-0.0111295324625264,-0.0111295324625264,-0.0
2020-09-22,0.01018429942011,0.01018429942011,0.01018429942011,0.005092149710055
2020-09-23,-0.0231908688954355,-0.0231908688954355,-0.0,-0.0
2020-09-24,0.0026655953405454,0.0026655953405454,0.0026655953405454,0.0013327976702727
2020-09-25,0.0161665145005698,0.0161665145005698,0.0161665145005698,0.0
2020-09-28,0.0166097365099697,0.0166097365099697,0.0166097365099697,0.00830486825498485
2020-09-29,-0.0054459892245374,-0.0054459892245374,-0.0054459892245374,-0.0
2020-09-30,0.0075816178168017,0.0075816178168017,0.0075816178168017,0.00379080890840085
2020-10-01,0.0064203737481232,0.0064203737481232,0.0064203737481232,0.0
2020-10-02,-0.0094944569640532,-0.0094944569640532,-0.0094944569640532,-0.0
2020-10-05,0.0177328215289087,0.0177328215289087,0.0177328215289087,0.0
2020-10-06,-0.0142160452346896,-0.0142160452346896,-0.0142160452346896,-0.0
2020-10-07,0.0174069194207895,0.0,0.0,0.0
2020-10-08,0.0088624332761857,0.0088624332761857,0.0,0.0
2020-10-09,0.0089300303954908,0.0,0.0,0.0
2020-10-12,0.0160876076379432,0.0,0.0160876076379432,0.0
2020-10-13,-0.0065259207201057,-0.0,-0.0065259207201057,-0.0
2020-10-14,-0.006283445476208,-0.006283445476208,-0.0,-0.0
2020-10-15,-0.0012356847642192,-0.0012356847642192,-0.0012356847642192,-0.0
2020-10-16,-0.0006045765281075,-0.0006045765281075,-0.0006045765281075,-0.0
2020-10-19,-0.015203251240869,-0.015203251240869,-0.015203251240869,-0.0
2020-10-20,0.0040056442077514,0.0040056442077514,0.0040056442077514,0.0
2020-10-21,-0.0018930509854975,-0.0018930509854975,-0.0018930509854975,-0.0
2020-10-22,0.0054850191766837,0.0054850191766837,0.0,0.0
2020-10-23,0.0033954073255015,0.0033954073255015,0.0033954073255015,0.0
2020-10-26,-0.0184798035981433,-0.0184798035981433,-0.0184798035981433,-0.0
2020-10-27,-0.0034472421047417,-0.0034472421047417,-0.0,-0.0
2020-10-28,-0.0341789160416998,-0.0341789160416998,-0.0341789160416998,-0.0341789160416998
2020-10-29,0.0101634089537621,0.0101634089537621,0.0101634089537621,0.0101634089537621
2020-10-30,-0.010424911376264,-0.010424911376264,-0.010424911376264,-0.010424911376264
2020-11-02,0.0112082816367815,0.0112082816367815,0.0112082816367815,0.0112082816367815
2020-11-03,0.0176562660330728,0.0176562660330728,0.0176562660330728,0.0
2020-11-04,0.0223491928752481,0.0223491928752481,0.0223491928752481,0.0
2020-11-05,0.0195024624765365,0.0195024624765365,0.0195024624765365,0.0
2020-11-06,-0.0002282587094524,-0.0002282587094524,-0.0002282587094524,-0.0
2020-11-09,0.0125655338793102,0.0125655338793102,0.0125655338793102,0.0
2020-11-10,-0.0014664839387737,-0.0014664839387737,-0.0014664839387737,-0.0
2020-11-11,0.0074285969173353,0.0,0.0,0.0
2020-11-12,-0.0097009555515319,-0.0097009555515319,-0.0097009555515319,-0.0
2020-11-13,0.013844532468404,0.0,0.0,0.0
2020-11-16,0.0124825756083821,0.0,0.0,0.0
2020-11-17,-0.0053782968147214,-0.0,-0.0,-0.0
2020-11-18,-0.0120350014780752,-0.0120350014780752,-0.0120350014780752,-0.0
2020-11-19,0.0042102205666068,0.0042102205666068,0.0042102205666068,0.0
2020-11-20,-0.0068477035205539,-0.0068477035205539,-0.0068477035205539,-0.0
2020-11-23,0.0059943153101327,0.0059943153101327,0.0059943153101327,0.0
2020-11-24,0.0161139766977731,0.0,0.0,0.0
2020-11-25,-0.0015418863765869,-0.0,-0.0,-0.0
2020-11-27,0.0027849865118765,0.0,0.0,0.0
2020-11-30,-0.0044271000490485,-0.0044271000490485,-0.0044271000490485,-0.0
2020-12-01,0.0109374188126867,0.0,0.0,0.0
2020-12-02,0.0021038083290143,0.0,0.0021038083290143,0.0
2020-12-03,-0.0002727400972161,-0.0002727400972161,-0.0002727400972161,-0.0
2020-12-04,0.0086176076289929,0.0086176076289929,0.0086176076289929,0.010341129154791481
2020-12-07,-0.0020548585447202,-0.0020548585447202,-0.0020548585447202,-0.0020548585447202
2020-12-08,0.0029260279948311,0.0029260279948311,0.0029260279948311,0.0029260279948311
2020-12-09,-0.008968709297896,-0.008968709297896,-0.008968709297896,-0.010762451157475199
2020-12-10,-0.0003271093068638,-0.0003271093068638,-0.0003271093068638,-0.00039253116823656
2020-12-11,-0.0011726968177203,-0.0011726968177203,-0.0011726968177203,-0.0014072361812643602
2020-12-14,-0.0044770577009829,-0.0044770577009829,-0.0044770577009829,-0.0053724692411794795
2020-12-15,0.0135193961320188,0.0135193961320188,0.0,0.0
2020-12-16,0.001569233256552,0.001569233256552,0.001569233256552,0.001569233256552
2020-12-17,0.0055920505589699,0.0055920505589699,0.0055920505589699,0.0055920505589699
2020-12-18,-0.0039929249085625,-0.0039929249085625,-0.0039929249085625,-0.0039929249085625
2020-12-21,-0.0035754599964419,-0.0035754599964419,-0.0035754599964419,-0.0035754599964419
