Date,Open,High,Low,Close,Volume,Adj Close,Returns,Log_Returns,Volatility_5,Volatility_20,Volatility_60,Momentum_5,Momentum_10,Momentum_20,Momentum_60,SMA_20,SMA_50,SMA_200,Price_to_SMA20,Price_to_SMA50,Price_to_SMA200,Volume_MA20,Volume_Ratio,RSI,Regime,Regime_Name
1993-11-26,26.17344572082643,26.17344572082643,26.103228562621663,26.12078285217285,1019800,26.12078285217285,0.0006722387955877,0.0006720129443002,0.0738130564318989,0.0843994572997847,0.0784859078033923,0.0020195047826871,0.0026954168030031,-0.0073387624683252,0.0062304849604879,26.08217163085937,26.015114936828613,25.236454334259037,0.0014803683473885,0.0040617892944476,0.0350417101467903,234215.0,4.354119078624341,59.72187639118395,0.0,Bull Market
1993-11-29,26.191001969310435,26.243664841902884,26.015459060668945,26.015459060668945,517500,26.015459060668945,-0.0040321835719845,-0.0040403347428869,0.0791762327021578,0.0853825583350917,0.0786250599326968,0.0,-0.0060366854823318,-0.0113413548028462,0.0055515622269946,26.06724987030029,26.020732192993165,25.243514232635498,-0.001986815252435,-0.0002026511892558,0.0305799272208882,256055.0,2.0210501650036123,53.94701100553851,0.0,Bull Market
1993-11-30,25.99791333358672,26.15590200340595,25.98035903694014,26.033021926879883,230000,26.033021926879883,0.0006750934577006,0.0006748656846186,0.0582396251110196,0.0846745659546329,0.0786251059620405,0.0067893065894801,-0.0046981644292649,-0.013306281815083,0.0055530559821037,26.049696159362792,26.03091381072998,25.25376540184021,-0.0006400931658051,8.098509968679224e-05,0.0308570430048775,265735.0,0.8655239242102094,53.947537721201925,0.0,Bull Market
1993-12-01,26.173463933154792,26.191018234920826,26.0681381225586,26.068138122558597,379200,26.068138122558597,0.0013489096954377,0.0013480007340672,0.0462269671343906,0.0849729647461179,0.07735549355669,0.002700654221398,-0.008015591630734,-0.0113177655853204,0.0137405064826241,26.03477563858032,26.04355323791504,25.26427833557129,0.0012814584785141,0.000943991183498,0.0318180387466477,271590.0,1.3962222467690268,47.762016965891455,0.0,Bull Market
1993-12-02,26.12077998666654,26.15588856191744,26.0681171237902,26.138334274291992,352000,26.138334274291992,0.0026927949899364,0.0026891759130065,0.0403698539801131,0.0725548066661149,0.0771403526357152,0.001344623730044,0.0,0.0040453370226438,0.0199299178519691,26.04004125595093,26.0533833694458,25.27522847175598,0.0037746875043296,0.003260647710954,0.034148288847339,265235.0,1.327125002356401,53.7312004774276,0.0,Bull Market
1993-12-03,26.12078185831025,26.243661880493164,26.12078185831025,26.243661880493164,306000,26.243661880493164,0.0040296219757494,0.0040215247942139,0.0486560825005959,0.0608854730110489,0.0774345800669017,0.0047042628475466,0.0067332679115534,0.0190854326842673,0.0219529296246863,26.06461582183838,26.06251163482666,25.286274166107177,0.0068693150851957,0.0069506058435457,0.0378619526189127,274015.0,1.116727186467894,53.029659482276095,0.0,Bull Market
1993-12-06,26.27878089904785,26.366552378336586,26.27878089904785,26.331443786621094,99500,26.331443786621094,0.003344880242996,0.0033392985742884,0.0220430297845809,0.0599018934360018,0.0756711305644773,0.0121460369088726,0.0121460369088726,0.0176391393522379,0.0163946785359891,26.087436485290528,26.07479949951172,25.29732776641846,0.0093534411274236,0.009842617854614,0.040878468656891,260830.0,0.3814745236360848,57.142591051893056,0.0,Bull Market
1993-12-07,26.33144857089785,26.34900286994512,26.278785673756055,26.313894271850582,88800,26.313894271850582,-0.0006664850933629,-0.0006667072932869,0.0295172781317585,0.0601190487473324,0.0756913645004022,0.0107890795682346,0.0176516365267216,0.0155827536294081,0.0150336314902168,26.10762405395508,26.08111885070801,25.308379859924315,0.0079007655951082,0.0089250550359827,0.0397304931209168,246890.0,0.3596743489003199,51.56282627850242,0.0,Bull Market
1993-12-08,26.31389427185059,26.31389427185059,26.278785673756055,26.313894271850582,146700,26.313894271850582,0.0,0.0,0.0331529991334682,0.0601824676693903,0.0751626404241067,0.0094274530899205,0.012153567602303,0.0148954171517916,0.0191486997783678,26.12693424224853,26.08849185943604,25.31788031578064,0.0071558349658846,0.0086399173102458,0.0393403374866705,241880.0,0.6064990904580784,58.929444543613066,0.0,Bull Market
1993-12-09,26.313889567312625,26.34899815913025,26.19100949595092,26.226118087768555,416500,26.226118087768555,-0.0033357352269949,-0.0033413111951692,0.0480993344333433,0.0563052279579855,0.0753660353507077,0.0033584318172448,0.004707571374406,0.0040326216940675,0.0130115997971624,26.13220100402832,26.095864868164064,25.32668318748474,0.0035939216802196,0.004991335610547,0.0355133316757512,260380.0,1.5995852215992012,57.89410479725054,0.0,Bull Market
1993-12-10,26.243677203244285,26.243677203244285,26.12079710931605,26.173460006713867,412900,26.173460006713867,-0.0020078488504651,-0.0020098672812234,0.0399791580521951,0.0558914922861361,0.0749880806875736,-0.0026750029816333,0.0020166759487698,0.0047175285340115,0.0150814980096609,26.13834571838379,26.103237648010253,25.33505036354065,0.0013434013272455,0.0026901781170032,0.0330928745411045,276580.0,1.4928772868609443,57.895318736871,0.0,Bull Market
1993-12-13,26.17345512390137,26.331443786621094,26.13834653218587,26.331443786621094,273200,26.331443786621094,0.0060360296218651,0.0060178857696795,0.0572563305229292,0.0574658286155393,0.0757660729753691,0.0,0.0121460369088726,0.0060360296218651,0.0231924188094874,26.14624490737915,26.111312713623047,25.34455224990845,0.0070831922479881,0.0084304866404973,0.0389390006570824,284830.0,0.9591686269002564,73.68480245826328,0.0,Bull Market
1993-12-14,26.34898572579737,26.34898572579737,26.13833427429199,26.138334274291992,41900,26.138334274291992,-0.0073337988563779,-0.0073608233685024,0.0779934987907491,0.0635181699092224,0.0753731712960342,-0.0066717603918626,0.0040453370226438,-0.0006718330651251,0.0240712526834763,26.145366287231447,26.11482307434082,25.351278314590456,-0.0002689582873768,0.000900300947253,0.0310460068299025,274760.0,0.152496724414034,56.66549559762551,0.0,Bull Market
1993-12-15,26.17345242093053,26.191006714975423,26.103235244750977,26.103235244750977,82600,26.103235244750977,-0.0013428181449013,-0.0013437205331057,0.0771305923552209,0.0611344494155686,0.0750379532664911,-0.0080056195758513,0.0013463609110622,-0.0066800225989225,0.0262251968880635,26.1365891456604,26.11833396911621,25.35731156349182,-0.001276138241434,-0.0005780891071799,0.0294165128425167,254260.0,0.3248643121214505,50.0,0.0,Bull Market
1993-12-16,26.20857908642644,26.20857908642644,26.15591616796744,26.19102478027344,78200,26.19102478027344,0.003363166852665,0.0033575240552655,0.0821164005086839,0.0594482543064277,0.0735045168525038,-0.0013381052955558,0.0020158325862895,0.0020158325862895,0.0212188848045011,26.139223670959478,26.123951606750488,25.364473457336427,0.0019817386302682,0.0025674972352045,0.0325869694999696,256190.0,0.305242203052422,53.33445607630306,0.0,Bull Market
1993-12-17,26.24658478346447,26.352631590670388,26.228910315596817,26.33495712280273,104700,26.33495712280273,0.0054954834236842,0.005480438349456,0.0890246406326601,0.0614109616583485,0.0735105635344812,0.0061702623973842,0.0034787539454403,0.0102354452393069,0.0212395094802531,26.15256462097168,26.133852310180664,25.37269989013672,0.0069741726853356,0.0076951844004922,0.0379249049897161,249385.0,0.4198327886601039,64.630603656843,0.0,Bull Market
1993-12-20,26.31728261149921,26.38798048285313,26.299608143660723,26.37030601501465,68800,26.37030601501465,0.0013422802265095,0.0013413801737316,0.0787494021782104,0.0607245378463211,0.0732539496875753,0.0014758867272328,0.0014758867272328,0.0136398498107677,0.0254016478801193,26.17030696868897,26.143757820129395,25.37834442138672,0.0076422124725157,0.0086654794021547,0.0390869308555836,247525.0,0.2779517220482779,65.19751248740945,0.0,Bull Market
1993-12-21,26.33494667663779,26.33494667663779,26.246574372353773,26.281923294067383,205700,26.281923294067383,-0.0033516001254192,-0.0033572293185083,0.0562845860759645,0.0573843929066234,0.0703021300744665,0.0054934265614858,-0.0012149846561253,0.0164152054030608,0.0109238165480238,26.19152975082397,26.150842475891118,25.38397801399231,0.0034512509999751,0.0050124893030545,0.0353744901441415,249545.0,0.82430022641207,59.19161966367783,0.0,Bull Market
1993-12-22,26.352601993537856,26.476323129657757,26.299578649486477,26.458648681640625,410300,26.458648681640625,0.0067242182239051,0.0067017115056001,0.0629565026550392,0.0589242706932482,0.0714021241724105,0.0136156853185895,0.0055010637458132,0.0177214888982355,0.0197880139206838,26.2145658493042,26.16075912475586,25.39023659706116,0.009310962223809,0.0113868850465761,0.0420796427199552,265575.0,1.5449496375788383,62.61612314349462,0.0,Bull Market
1993-12-23,26.44100761413574,26.49403102512665,26.40565867347513,26.441007614135746,533800,26.441007614135746,-0.0006667410613877,-0.0006669634320571,0.0667289977499203,0.0579341367406964,0.0710136629733514,0.0095445991884435,0.0081937222141696,0.0129398661207211,0.0225675603905357,26.23145446777344,26.170322952270507,25.396751861572262,0.0079886209367363,0.0103431914982061,0.0411176893114246,288405.0,1.8508694370763337,58.34952678536844,0.0,Bull Market
1993-12-27,26.441003626965465,26.582399368286133,26.441003626965465,26.582399368286133,447100,26.582399368286133,0.0053474419815529,0.0053331951804064,0.0662341239775801,0.0602876807194675,0.0715500113882435,0.0093959615855665,0.0156241995314094,0.0176723844275932,0.0301330651914923,26.254535293579103,26.176044235229494,25.405267162323,0.0124879024153672,0.0155239320886284,0.0463341793826466,259770.0,1.7211379297070486,60.15695562290509,0.0,Bull Market
1993-12-28,26.564710568970373,26.653082859618976,26.54703611084065,26.635408401489254,880600,26.635408401489254,0.0019941402756278,0.0019921546172577,0.0660627144592753,0.057501732729777,0.0710699954808702,0.0100530644704566,0.0115437883821094,0.0238300365707393,0.0272958324361571,26.28553276062012,26.180016746520995,25.413444051742555,0.0133105782582161,0.0173946281004109,0.0480833824513806,277925.0,3.16848070522623,62.649597022317614,0.0,Bull Market
1993-12-29,26.653103906371665,26.67077837845812,26.58240601802585,26.600080490112305,266700,26.600080490112305,-0.0013263514057842,-0.0013272317883606,0.0565946453668161,0.0581718525629641,0.0711379997389983,0.0121055522643862,0.0176654797882227,0.0217822796302766,0.0245452668099372,26.31388568878174,26.184687385559084,25.421444301605224,0.0108761892757092,0.0158639703593448,0.0463638562201069,279760.0,0.9533171289676866,60.95512344993955,0.0,Bull Market
1993-12-30,26.582392778453865,26.582392778453865,26.440997072185493,26.494020462036133,219900,26.494020462036133,-0.0039872070355424,-0.0039951771382018,0.0562944858277045,0.0608711345016646,0.0716206970572771,0.0013368702544529,0.0149707579777391,0.0163372749321515,0.021842668783941,26.33517980575561,26.19109859466553,25.4296900844574,0.0060315007321805,0.0115658328067347,0.0418538477678598,271795.0,0.8090656561011056,60.113652401072585,0.0,Bull Market
1993-12-31,26.547051676002468,26.582400612987826,26.33495805409033,26.352632522583008,312900,26.352632522583008,-0.0053365981073247,-0.0053508886114639,0.0694311058791821,0.0641734192585354,0.0725423922913202,-0.0033423496124818,0.0061703481885631,0.0081986191637997,0.0170778534783009,26.345894718170165,26.19398002624512,25.43645309448242,0.0002557439967372,0.0060568304694028,0.0360183640658344,269840.0,1.1595760450637416,56.33929800598716,0.0,Bull Market
1994-01-03,26.3526211374946,26.387970059208204,26.246574372353773,26.281923294067383,960900,26.281923294067383,-0.0026831941156174,-0.0026868003331807,0.0446161897244617,0.0635811447393897,0.0725376436224679,-0.0113035723395695,-0.0020138186854852,0.0014579296802577,0.0171053667889002,26.34780778884888,26.19614929199219,25.443051738739012,-0.0025005683702222,0.0032742981084403,0.0329705557313755,302585.0,3.175636597980733,48.13259086743934,0.0,Bull Market
1994-01-04,26.317268323035982,26.38796615600586,26.281919406551047,26.38796615600586,164300,26.38796615600586,0.0040348212249143,0.0040267031630482,0.0574138893857032,0.0640960516046452,0.0729119414648992,-0.0092899737730157,0.0006696979921718,0.0021465731177825,0.0198235761723748,26.35063390731812,26.202897300720213,25.45087350845337,0.001416749548381,0.007062915721177,0.0368196654327499,305825.0,0.5372353470121801,60.07516400749485,0.0,Bull Market
1994-01-05,26.42333314380544,26.458682084466044,26.31728632182361,26.441007614135746,710900,26.441007614135746,0.0020100623828416,0.0020080449104946,0.0638874487118453,0.0643668180217004,0.0729094631455402,-0.005980165211744,0.0060529938501217,0.0048306548993448,0.0197980266709785,26.35698957443237,26.209301795959476,25.458700647354124,0.0031876948414804,0.0088405948384322,0.0385843323423384,336930.0,2.1099338141453714,63.43789837916591,0.0,Bull Market
1994-01-06,26.47635655479635,26.49403102512665,26.40565867347513,26.441007614135746,201000,26.441007614135746,0.0,0.0,0.058981268973697,0.0643668180217004,0.0728815615729576,-0.0020009363235886,-0.0006667410613877,0.0048306548993448,0.0184183168475036,26.363345241546632,26.21605724334717,25.466527786254883,0.0029458466623848,0.0085806331860087,0.0382651233831263,339645.0,0.5917943735370754,60.69215996919528,0.0,Bull Market
1994-01-07,26.494033657593583,26.61775496219876,26.42333576924777,26.600080490112305,775500,26.600080490112305,0.0060161427392624,0.0059981180093038,0.0539061040532119,0.065998769779036,0.0738076490207459,0.0093898766021665,0.0060161427392624,0.0142591595558383,0.0245452668099372,26.38204336166382,26.22564319610596,25.47437074661255,0.0082646035206401,0.0142775256723521,0.0441898940192446,357595.0,2.1686544834239854,61.19475348363725,0.0,Bull Market
1994-01-10,26.63542330961672,26.918214797973636,26.564725437527493,26.918214797973636,593700,26.918214797973636,0.011959900195775,0.0118889457677347,0.0728120678322008,0.076188647761838,0.0731899443551411,0.0242102336570582,0.012632999189988,0.0284545792214221,0.0236489066794285,26.419281101226808,26.237729606628417,25.48449729919433,0.0188852109501063,0.0259353687055798,0.0562584178901823,366635.0,1.6193216686895686,68.67539904198718,0.0,Bull Market
1994-01-11,26.90053562114113,26.90053562114113,26.7768143666418,26.86518669128418,295200,26.86518669128418,-0.0019699711547529,-0.001971914100045,0.0877553453111235,0.0750393529146408,0.0726132662846009,0.0180847789654188,0.0086267980701235,0.0202701723835696,0.0162048406953636,26.44596824645996,26.24875545501709,25.49383909225464,0.0158518849042457,0.0234842081303046,0.0537913334302864,367735.0,0.8027519817259712,70.37143131225385,0.0,Bull Market
1994-01-12,26.882854548539267,26.882854548539267,26.68843548211328,26.77680778503418,158400,26.77680778503418,-0.003289718670694,-0.0032951416919025,0.100898418875936,0.070295203270833,0.0727340386761693,0.0126999763321771,0.0066438631637812,0.0244267099824393,0.0155598388705167,26.47789192199707,26.256609687805177,25.502392473220823,0.0112892621481235,0.019812081735389,0.0499723825186821,373560.0,0.4240282685512367,61.84310111510755,0.0,Bull Market
1994-01-13,26.70611572265625,26.759139115884555,26.67076679383738,26.70611572265625,244300,26.70611572265625,-0.0026400481694999,-0.0026435392424227,0.1066666797362461,0.0710682272070473,0.071264832678861,0.0100263996134086,0.0080054011026386,0.0230960060028002,0.0203509859149593,26.50803594589233,26.26340103149414,25.510679016113283,0.0074724425894181,0.0168567159535515,0.0468602464790488,381645.0,0.6401236751431304,59.49339595192138,0.0,Bull Market
1994-01-14,26.794482216681004,26.865180058941377,26.794482216681004,26.812156677246094,137200,26.812156677246094,0.0039706618398227,0.0039627995675107,0.1027497160127879,0.0713510901651379,0.0716245492670249,0.0079727648648515,0.017437504745277,0.0237154484096582,0.0230304798093041,26.539092540740967,26.278983726501465,25.519928827285767,0.0102891286160571,0.0202889486250164,0.0506360287564235,384595.0,0.3567389071620795,58.44121443497492,0.0,Bull Market
1994-01-17,26.812156677246097,26.847505598376284,26.759133295550814,26.812156677246094,17700,26.812156677246094,0.0,0.0,0.0465203781404328,0.0695897386279163,0.0715390110605775,-0.0039400131666801,0.0201748318510008,0.0181203847121576,0.0244024546379573,26.56295251846313,26.300183448791504,25.531777019500733,0.0093816437991878,0.0194665268951998,0.0501484740669413,380245.0,0.0465489355547081,56.756863174012906,0.0,Bull Market
1994-01-18,26.84749221801758,26.88284112153044,26.79446886274829,26.847492218017575,166400,26.847492218017575,0.0013178925215469,0.0013170248634341,0.0471000077463976,0.0695877711459245,0.0707626404661223,-0.0006586395050938,0.0174142281104574,0.0180955883762301,0.0305915236924529,26.58681182861328,26.319632682800293,25.543195676803588,0.0098048758566735,0.0200557333599202,0.0510623869353377,385125.0,0.4320675105485232,59.45818245983472,0.0,Bull Market
1994-01-19,26.812156706202543,26.847505627370904,26.72378440328164,26.77680778503418,200800,26.77680778503418,-0.0026328132404098,-0.0026362851885221,0.0444801520633656,0.0690491520268839,0.0709028557574709,0.0,0.0126999763321771,0.0188298430609341,0.0251150563355628,26.61155605316162,26.336965980529783,25.554607400894167,0.0062097733609578,0.0167005495177219,0.0478270068863295,384880.0,0.5217210559135315,61.11106114973126,0.0,Bull Market
1994-01-20,26.81214331450472,26.86516666977401,26.79446886274829,26.847492218017575,281100,26.847492218017575,0.0026397632440302,0.0026362851885221,0.0403120135778369,0.0659660901596297,0.0710091187673896,0.0052937872669138,0.0153732645069291,0.0146962734588469,0.0285120586122082,26.63099822998047,26.355362014770503,25.565939388275147,0.0081293981610266,0.0186728682752019,0.0501273514843021,378420.0,0.7428254320596163,70.587497798014,0.0,Bull Market
1994-01-21,26.882857404472333,26.882857404472333,26.77681062970124,26.79448509216309,85600,26.79448509216309,-0.0019743790378647,-0.0019763306934524,0.0350056199103977,0.066496562715638,0.0711852106395359,-0.0006590885356866,0.0073084215712446,0.0133685328178783,0.0257918089133455,26.64867210388184,26.368836059570317,25.577179536819457,0.0054716793284423,0.0161421244241186,0.047593424192502,356010.0,0.2404426841942642,71.6427310447915,0.0,Bull Market
1994-01-24,26.77681646915461,26.900537733368527,26.68844413757324,26.68844413757324,373800,26.68844413757324,-0.0039575664255201,-0.0039654183146214,0.0441587618099446,0.0660215343791885,0.0702405149897218,-0.0046140465745465,-0.0085358803369711,0.003989285083634,0.0142339199912091,26.653974342346192,26.38159362792969,25.586157236099243,0.001293232850918,0.0116312347908618,0.0430813776098739,352345.0,1.0608920234429324,62.687591309068,0.0,Bull Market
1994-01-25,26.706118603889514,26.72379307020579,26.635420738624425,26.68844413757324,310400,26.68844413757324,0.0,0.0,0.0408128054877843,0.0656843059031717,0.0702405149897218,-0.0059241317271934,-0.0065788693650983,0.0019911741274827,0.0142339199912091,26.65662612915039,26.39189331054688,25.59487507820129,0.0011936247396311,0.0112364362623371,0.0427260948151031,323835.0,0.9585128228881992,60.93787414294916,0.0,Bull Market
1994-01-26,26.68845737311138,26.776829748519035,26.65310842294832,26.7591552734375,145100,26.7591552734375,0.0026495038639104,0.0026460001159793,0.0459169407456066,0.0660482656253169,0.0702378203677078,-0.0006592463051755,-0.0006592463051755,0.0059802369163628,0.0142153487365053,26.66457986831665,26.403958282470704,25.60411975860596,0.00354685525097,0.0134524144890277,0.0451113151212048,317755.0,0.4566411228776887,63.23617867147018,0.0,Bull Market
1994-01-27,26.812161253384893,27.04192927994653,26.776812326221563,27.006580352783203,344500,27.006580352783203,0.0092463710762689,0.0092038850806081,0.0813179557897581,0.0711461496758096,0.0725871858463934,0.0059256236475919,0.0112507799055199,0.0193462480140198,0.0242743874363275,26.690207862854,26.418514328002928,25.614601564407348,0.0118535041598351,0.022259617534849,0.054343175507757,323985.0,1.0633208327546029,65.75381754154611,0.0,Bull Market
1994-01-28,27.112625154440455,27.165648541313548,27.0772762298584,27.0772762298584,356500,27.0772762298584,0.0026177278334282,0.0026143075515344,0.0764387221668548,0.0672957695182201,0.0674139852279931,0.010554079943041,0.0098880353342591,0.027497962742599,0.0401126809600345,26.72644004821777,26.43729316711426,25.62543684959412,0.0131269327679881,0.0242075865595885,0.0566561806842826,326165.0,1.0930050741189274,57.62720235307891,0.0,Bull Market
1994-01-31,27.183329480233628,27.32472521225045,27.147980547229423,27.27170181274414,313800,27.27170181274414,0.0071803966261327,0.0071547403200394,0.0598196878672132,0.0685214784805178,0.0643642673294295,0.0218543153795076,0.0171394319759452,0.0376600489850824,0.0590059485004466,26.77592897415161,26.46136444091797,25.637763929367065,0.0185156167343858,0.030623416023594,0.0637316845524684,293810.0,1.068037166876553,67.165253752692,0.0,Bull Market
1994-02-01,27.236339639918423,27.236339639918423,27.094943976635264,27.13029289245605,303600,27.13029289245605,-0.0051851887080257,-0.0051986784504399,0.0881370701823474,0.0723473492296912,0.0650792705475406,0.0165558079221543,0.0105335974079801,0.0281312599865239,0.0485124983340665,26.81304531097412,26.483661117553712,25.64999028205872,0.0118318369958554,0.0244162531770861,0.0577116246095719,300775.0,1.0093924029590224,64.28624287722934,0.0,Bull Market
1994-02-02,27.21868787845748,27.30706024169922,27.201013405809125,27.30706024169922,307600,27.30706024169922,0.006515497268823,0.0064943631662805,0.0905742339359154,0.074585939266476,0.0661188482339132,0.0204754209414672,0.0198026762906893,0.0327541461430718,0.0539139189084636,26.856347942352294,26.512652969360357,25.663187017440794,0.0167823376549332,0.029963326312796,0.0640556928155977,280610.0,1.096183314921065,72.36942624510465,0.0,Bull Market
1994-02-03,27.254011193859565,27.254011193859565,27.094941089615247,27.183313369750977,466100,27.183313369750977,-0.0045316804831035,-0.0045419796739777,0.0937742735088586,0.0775689466580236,0.0670437444318627,0.0065440723949177,0.0125084737526444,0.0280740343351508,0.0484278714866588,26.893463230133055,26.53636070251465,25.677324113845824,0.010777717140318,0.0243798565481143,0.0586505528858081,293865.0,1.5861024620148707,63.63610881810066,0.0,Bull Market
1994-02-04,27.18331665272564,27.21866556904908,26.56471061706543,26.56471061706543,1403200,26.56471061706543,-0.0227567090248062,-0.0230196395409334,0.1925957338730316,0.1136767390554463,0.0813058679133245,-0.0189297331253635,-0.0085754390990279,-0.0013296904518774,0.0169951937277275,26.891694736480712,26.545590209960935,25.68888785362244,-0.0121592976054314,0.0007202856276036,0.0340934480477905,325250.0,4.314219830899308,43.7498976246017,0.0,Bull Market
1994-02-07,26.494025008094237,26.759142002838335,26.494025008094237,26.68844413757324,516400,26.68844413757324,0.0046578154865473,0.0046470014309093,0.1842224161909973,0.1061578925340685,0.0815485250303442,-0.0213869189086813,0.0,-0.0085358803369711,0.02448616374917,26.88020620346069,26.556943435668945,25.70202299118042,-0.0071339507009721,0.004951650487295,0.0383791247378195,321385.0,1.6067955878463525,46.15442084573503,0.0,Bull Market
1994-02-08,26.74146465147512,26.74146465147512,26.60006893619964,26.70611572265625,188200,26.70611572265625,0.0006621436975462,0.0006619245771289,0.1870281621843092,0.1060550456766253,0.081056954026568,-0.0156348171942424,0.0006621436975462,-0.0059210818244392,0.0203509859149593,26.872252655029296,26.57075656890869,25.71394735336304,-0.0061824713583121,0.0050942905369111,0.0385848331902822,316035.0,0.5955036625690192,48.24578591990337,0.0,Bull Market
1994-02-09,26.72378437442063,26.82983113781119,26.688435453290445,26.812156677246094,144600,26.812156677246094,0.0039706618398227,0.0039627995675107,0.1795153184731406,0.106448811371988,0.0813651645808125,-0.0181236486122142,0.0019806829949227,0.0013201309318009,0.0250899350612416,26.874020099639893,26.586339263916017,25.726661710739137,-0.002301978720133,0.0084937384981227,0.042193385939919,315345.0,0.4585454026542358,49.138274278654734,0.0,Bull Market
