Date,Open,High,Low,Close,Volume,Adj Close,Returns,Log_Returns,Volatility_5,Volatility_20,Volatility_60,Momentum_5,Momentum_10,Momentum_20,Momentum_60,SMA_20,SMA_50,SMA_200,Price_to_SMA20,Price_to_SMA50,Price_to_SMA200,Volume_MA20,Volume_Ratio,RSI
1993-12-15,26.173452420930534,26.191006714975423,26.103235244750977,26.103235244750977,82600,26.103235244750977,-0.0013428181449013366,-0.0013437205331057731,0.07713059235522093,0.0611344494155686,0.0750379532664911,-0.00800561957585133,0.0013463609110622166,-0.00668002259892253,0.026225196888063573,26.136589145660402,26.11833396911621,25.35731156349182,-0.0012761382414340217,-0.0005780891071799354,0.029416512842516784,254260.0,0.3248643121214505,50.0
1993-12-16,26.208579086426436,26.208579086426436,26.15591616796744,26.191024780273438,78200,26.191024780273438,0.0033631668526650227,0.0033575240552655462,0.08211640050868395,0.05944825430642779,0.07350451685250389,-0.0013381052955558914,0.0020158325862895676,0.0020158325862895676,0.02121888480450118,26.139223670959474,26.123951606750488,25.364473457336427,0.0019817386302682927,0.002567497235204552,0.03258696949996964,256190.0,0.30524220305242206,53.33445607630306
1993-12-17,26.24658478346447,26.352631590670388,26.228910315596817,26.334957122802734,104700,26.334957122802734,0.005495483423684222,0.005480438349456063,0.08902464063266012,0.06141096165834854,0.07351056353448125,0.006170262397384274,0.0034787539454403937,0.010235445239306973,0.021239509480253105,26.15256462097168,26.133852310180664,25.37269989013672,0.006974172685335622,0.0076951844004922165,0.037924904989716124,249385.0,0.4198327886601039,64.630603656843
1993-12-20,26.317282611499206,26.38798048285313,26.299608143660723,26.37030601501465,68800,26.37030601501465,0.0013422802265095068,0.0013413801737316054,0.07874940217821044,0.060724537846321106,0.07325394968757533,0.0014758867272328668,0.0014758867272328668,0.013639849810767712,0.025401647880119338,26.170306968688966,26.143757820129395,25.378344421386718,0.00764221247251573,0.008665479402154785,0.03908693085558368,247525.0,0.27795172204827795,65.19751248740945
1993-12-21,26.33494667663779,26.33494667663779,26.246574372353773,26.281923294067383,205700,26.281923294067383,-0.0033516001254192407,-0.0033572293185083974,0.05628458607596452,0.05738439290662346,0.07030213007446656,0.005493426561485881,-0.0012149846561253508,0.01641520540306085,0.01092381654802388,26.191529750823975,26.150842475891114,25.38397801399231,0.0034512509999751195,0.005012489303054535,0.03537449014414151,249545.0,0.82430022641207,59.19161966367783
1993-12-22,26.352601993537856,26.476323129657754,26.299578649486474,26.458648681640625,410300,26.458648681640625,0.006724218223905121,0.00670171150560014,0.06295650265503921,0.058924270693248265,0.0714021241724105,0.013615685318589588,0.005501063745813273,0.01772148889823555,0.019788013920683856,26.2145658493042,26.16075912475586,25.390236597061158,0.009310962223809005,0.011386885046576145,0.042079642719955235,265575.0,1.5449496375788383,62.61612314349462
1993-12-23,26.44100761413574,26.494031025126652,26.40565867347513,26.441007614135742,533800,26.441007614135742,-0.0006667410613877545,-0.0006669634320571559,0.06672899774992036,0.05793413674069641,0.07101366297335149,0.009544599188443526,0.008193722214169696,0.012939866120721177,0.022567560390535757,26.23145446777344,26.170322952270507,25.396751861572266,0.007988620936736357,0.010343191498206172,0.04111768931142468,288405.0,1.8508694370763337,58.34952678536844
1993-12-27,26.441003626965465,26.582399368286133,26.441003626965465,26.582399368286133,447100,26.582399368286133,0.005347441981552903,0.0053331951804064925,0.06623412397758015,0.060287680719467544,0.07155001138824356,0.009395961585566548,0.015624199531409477,0.017672384427593224,0.030133065191492392,26.254535293579103,26.176044235229494,25.405267162323,0.012487902415367236,0.015523932088628456,0.04633417938264661,259770.0,1.7211379297070486,60.15695562290509
1993-12-28,26.564710568970373,26.653082859618976,26.547036110840654,26.635408401489258,880600,26.635408401489258,0.0019941402756278315,0.0019921546172577344,0.06606271445927538,0.05750173272977703,0.07106999548087024,0.010053064470456619,0.011543788382109454,0.023830036570739344,0.027295832436157186,26.285532760620118,26.180016746520995,25.413444051742555,0.013310578258216132,0.017394628100410925,0.04808338245138066,277925.0,3.16848070522623,62.649597022317614
1993-12-29,26.653103906371665,26.670778378458117,26.58240601802585,26.600080490112305,266700,26.600080490112305,-0.0013263514057842984,-0.0013272317883606607,0.056594645366816194,0.05817185256296413,0.07113799973899837,0.012105552264386255,0.01766547978822275,0.02178227963027668,0.024545266809937294,26.31388568878174,26.184687385559084,25.421444301605224,0.010876189275709214,0.015863970359344837,0.04636385622010697,279760.0,0.9533171289676866,60.95512344993955
1993-12-30,26.582392778453862,26.582392778453862,26.440997072185493,26.494020462036133,219900,26.494020462036133,-0.0039872070355424505,-0.0039951771382018214,0.05629448582770454,0.0608711345016646,0.07162069705727711,0.0013368702544529487,0.014970757977739169,0.016337274932151535,0.021842668783941033,26.335179805755615,26.191098594665526,25.4296900844574,0.006031500732180506,0.011565832806734733,0.04185384776785983,271795.0,0.8090656561011056,60.113652401072585
1993-12-31,26.547051676002468,26.582400612987822,26.33495805409033,26.352632522583008,312900,26.352632522583008,-0.005336598107324786,-0.005350888611463989,0.06943110587918214,0.06417341925853542,0.07254239229132028,-0.0033423496124818097,0.006170348188563102,0.008198619163799714,0.01707785347830093,26.345894718170165,26.193980026245118,25.43645309448242,0.00025574399673722326,0.006056830469402863,0.036018364065834474,269840.0,1.1595760450637416,56.33929800598716
1994-01-03,26.352621137494598,26.387970059208204,26.246574372353773,26.281923294067383,960900,26.281923294067383,-0.00268319411561746,-0.002686800333180793,0.04461618972446177,0.06358114473938972,0.0725376436224679,-0.011303572339569579,-0.0020138186854852247,0.001457929680257708,0.01710536678890029,26.347807788848876,26.19614929199219,25.443051738739015,-0.002500568370222278,0.0032742981084403766,0.03297055573137553,302585.0,3.175636597980733,48.13259086743934
1994-01-04,26.317268323035986,26.38796615600586,26.281919406551047,26.38796615600586,164300,26.38796615600586,0.004034821224914387,0.004026703163048279,0.05741388938570329,0.06409605160464528,0.07291194146489921,-0.00928997377301577,0.0006696979921718693,0.0021465731177825464,0.019823576172374846,26.350633907318116,26.202897300720213,25.45087350845337,0.0014167495483810022,0.00706291572117701,0.03681966543274995,305825.0,0.5372353470121801,60.07516400749485
1994-01-05,26.423333143805436,26.458682084466044,26.31728632182361,26.441007614135742,710900,26.441007614135742,0.0020100623828416264,0.002008044910494653,0.06388744871184535,0.06436681802170044,0.07290946314554024,-0.0059801652117440485,0.006052993850121702,0.004830654899344866,0.01979802667097852,26.356989574432372,26.209301795959473,25.458700647354124,0.003187694841480404,0.008840594838432247,0.03858433234233849,336930.0,2.1099338141453714,63.43789837916591
1994-01-06,26.47635655479635,26.494031025126652,26.40565867347513,26.441007614135742,201000,26.441007614135742,0.0,0.0,0.05898126897369708,0.06436681802170044,0.0728815615729576,-0.0020009363235886646,-0.0006667410613877545,0.004830654899344866,0.018418316847503613,26.363345241546632,26.21605724334717,25.466527786254883,0.0029458466623848434,0.008580633186008768,0.038265123383126376,339645.0,0.5917943735370754,60.692159969195274
1994-01-07,26.494033657593583,26.61775496219876,26.42333576924777,26.600080490112305,775500,26.600080490112305,0.006016142739262431,0.005998118009303828,0.05390610405321193,0.06599876977903603,0.07380764902074594,0.009389876602166503,0.006016142739262431,0.014259159555838341,0.024545266809937294,26.38204336166382,26.225643196105956,25.47437074661255,0.008264603520640179,0.014277525672352187,0.04418989401924467,357595.0,2.1686544834239854,61.19475348363725
1994-01-10,26.63542330961672,26.918214797973633,26.564725437527493,26.918214797973633,593700,26.918214797973633,0.011959900195775086,0.011888945767734782,0.07281206783220089,0.07618864776183805,0.07318994435514115,0.02421023365705821,0.012632999189988059,0.028454579221422138,0.02364890667942854,26.419281101226808,26.237729606628417,25.484497299194334,0.018885210950106313,0.025935368705579886,0.05625841789018238,366635.0,1.6193216686895686,68.67539904198718
1994-01-11,26.900535621141135,26.900535621141135,26.7768143666418,26.86518669128418,295200,26.86518669128418,-0.0019699711547529475,-0.0019719141000450187,0.08775534531112356,0.07503935291464088,0.07261326628460095,0.018084778965418824,0.008626798070123565,0.02027017238356965,0.016204840695363654,26.445968246459962,26.24875545501709,25.49383909225464,0.015851884904245717,0.023484208130304607,0.053791333430286414,367735.0,0.8027519817259712,70.37143131225385
1994-01-12,26.882854548539267,26.882854548539267,26.688435482113277,26.77680778503418,158400,26.77680778503418,-0.003289718670694053,-0.003295141691902539,0.10089841887593602,0.070295203270833,0.07273403867616934,0.01269997633217712,0.006643863163781294,0.024426709982439343,0.015559838870516707,26.47789192199707,26.256609687805177,25.502392473220826,0.011289262148123536,0.019812081735389064,0.04997238251868219,373560.0,0.42402826855123676,61.84310111510755
1994-01-13,26.70611572265625,26.759139115884555,26.67076679383738,26.70611572265625,244300,26.70611572265625,-0.00264004816949992,-0.0026435392424227124,0.10666667973624619,0.0710682272070473,0.07126483267886105,0.010026399613408676,0.008005401102638698,0.023096006002800262,0.02035098591495932,26.508035945892335,26.26340103149414,25.510679016113283,0.007472442589418149,0.016856715953551538,0.04686024647904885,381645.0,0.6401236751431304,59.49339595192138
1994-01-14,26.794482216681004,26.865180058941377,26.794482216681004,26.812156677246094,137200,26.812156677246094,0.003970661839822753,0.003962799567510738,0.10274971601278793,0.07135109016513791,0.07162454926702491,0.007972764864851545,0.017437504745277055,0.023715448409658224,0.023030479809304172,26.539092540740967,26.278983726501465,25.519928827285767,0.01028912861605713,0.0202889486250164,0.05063602875642359,384595.0,0.35673890716207957,58.44121443497492
1994-01-17,26.812156677246097,26.847505598376284,26.759133295550818,26.812156677246094,17700,26.812156677246094,0.0,0.0,0.046520378140432875,0.06958973862791633,0.07153901106057757,-0.003940013166680134,0.020174831851000885,0.0181203847121576,0.024402454637957316,26.562952518463135,26.300183448791504,25.531777019500733,0.009381643799187822,0.019466526895199898,0.05014847406694134,380245.0,0.04654893555470815,56.756863174012906
1994-01-18,26.84749221801758,26.88284112153044,26.79446886274829,26.847492218017578,166400,26.847492218017578,0.001317892521546904,0.0013170248634341588,0.04710000774639761,0.06958777114592454,0.07076264046612234,-0.0006586395050938165,0.017414228110457453,0.018095588376230154,0.030591523692452993,26.586811828613282,26.319632682800293,25.543195676803588,0.009804875856673556,0.02005573335992028,0.05106238693533771,385125.0,0.4320675105485232,59.45818245983472
1994-01-19,26.812156706202543,26.847505627370904,26.723784403281638,26.77680778503418,200800,26.77680778503418,-0.0026328132404098703,-0.002636285188522192,0.04448015206336568,0.06904915202688391,0.07090285575747092,0.0,0.01269997633217712,0.01882984306093416,0.02511505633556288,26.61155605316162,26.336965980529786,25.554607400894167,0.006209773360957849,0.01670054951772193,0.04782700688632957,384880.0,0.5217210559135315,61.11106114973126
1994-01-20,26.81214331450472,26.86516666977401,26.79446886274829,26.847492218017578,281100,26.847492218017578,0.0026397632440302576,0.002636285188522149,0.04031201357783695,0.06596609015962977,0.07100911876738969,0.005293787266913874,0.015373264506929107,0.014696273458846942,0.02851205861220829,26.63099822998047,26.355362014770506,25.565939388275147,0.008129398161026646,0.01867286827520198,0.05012735148430214,378420.0,0.7428254320596163,70.587497798014
1994-01-21,26.882857404472333,26.882857404472333,26.776810629701238,26.794485092163086,85600,26.794485092163086,-0.001974379037864793,-0.0019763306934524,0.03500561991039772,0.06649656271563802,0.07118521063953599,-0.0006590885356866361,0.007308421571244672,0.01336853281787831,0.025791808913345537,26.648672103881836,26.368836059570313,25.577179536819457,0.0054716793284423915,0.016142124424118665,0.04759342419250201,356010.0,0.2404426841942642,71.6427310447915
1994-01-24,26.77681646915461,26.900537733368527,26.688444137573242,26.688444137573242,373800,26.688444137573242,-0.003957566425520143,-0.003965418314621419,0.0441587618099446,0.06602153437918856,0.07024051498972188,-0.00461404657454656,-0.008535880336971169,0.003989285083634053,0.014233919991209154,26.653974342346192,26.38159362792969,25.586157236099243,0.0012932328509180913,0.01163123479086181,0.04308137760987396,352345.0,1.0608920234429324,62.687591309068004
1994-01-25,26.706118603889514,26.72379307020579,26.635420738624422,26.688444137573242,310400,26.688444137573242,0.0,0.0,0.04081280548778433,0.06568430590317174,0.07024051498972188,-0.005924131727193416,-0.006578869365098328,0.001991174127482731,0.014233919991209154,26.65662612915039,26.391893310546877,25.594875078201294,0.0011936247396311384,0.011236436262337168,0.042726094815103144,323835.0,0.9585128228881993,60.93787414294916
1994-01-26,26.68845737311138,26.776829748519035,26.653108422948318,26.7591552734375,145100,26.7591552734375,0.002649503863910496,0.0026460001159793367,0.04591694074560669,0.06604826562531696,0.07023782036770788,-0.0006592463051755537,-0.0006592463051755537,0.005980236916362847,0.014215348736505318,26.66457986831665,26.403958282470704,25.604119758605957,0.0035468552509700935,0.013452414489027786,0.04511131512120481,317755.0,0.45664112287768877,63.23617867147018
1994-01-27,26.812161253384893,27.04192927994653,26.776812326221563,27.006580352783203,344500,27.006580352783203,0.009246371076268911,0.009203885080608166,0.08131795578975815,0.07114614967580961,0.07258718584639341,0.005925623647591971,0.011250779905519925,0.01934624801401985,0.024274387436327594,26.690207862854002,26.418514328002928,25.614601564407348,0.011853504159835104,0.022259617534849063,0.054343175507757024,323985.0,1.0633208327546029,65.75381754154611
1994-01-28,27.112625154440458,27.165648541313548,27.0772762298584,27.0772762298584,356500,27.0772762298584,0.002617727833428285,0.0026143075515344728,0.0764387221668548,0.06729576951822011,0.06741398522799319,0.010554079943041028,0.009888035334259193,0.02749796274259908,0.04011268096003451,26.726440048217775,26.43729316711426,25.625436849594116,0.013126932767988153,0.024207586559588545,0.056656180684282686,326165.0,1.0930050741189274,57.62720235307891
1994-01-31,27.183329480233628,27.324725212250446,27.147980547229423,27.27170181274414,313800,27.27170181274414,0.00718039662613279,0.007154740320039421,0.05981968786721324,0.0685214784805178,0.0643642673294295,0.02185431537950766,0.017139431975945252,0.03766004898508246,0.0590059485004466,26.77592897415161,26.46136444091797,25.637763929367065,0.018515616734385842,0.030623416023594086,0.06373168455246847,293810.0,1.068037166876553,67.165253752692
1994-02-01,27.236339639918423,27.236339639918423,27.094943976635264,27.130292892456055,303600,27.130292892456055,-0.005185188708025756,-0.005198678450439926,0.08813707018234741,0.07234734922969129,0.06507927054754062,0.016555807922154386,0.0105335974079801,0.028131259986523993,0.04851249833406657,26.813045310974122,26.483661117553712,25.649990282058717,0.011831836995855438,0.024416253177086178,0.05771162460957191,300775.0,1.0093924029590224,64.28624287722934
1994-02-02,27.218687878457477,27.30706024169922,27.201013405809125,27.30706024169922,307600,27.30706024169922,0.006515497268823056,0.006494363166280516,0.09057423393591547,0.07458593926647603,0.06611884823391326,0.02047542094146726,0.019802676290689325,0.032754146143071816,0.05391391890846364,26.856347942352294,26.512652969360353,25.663187017440794,0.0167823376549332,0.02996332631279608,0.06405569281559775,280610.0,1.096183314921065,72.36942624510465
1994-02-03,27.254011193859565,27.254011193859565,27.094941089615247,27.183313369750977,466100,27.183313369750977,-0.004531680483103595,-0.004541979673977705,0.0937742735088586,0.07756894665802362,0.06704374443186271,0.0065440723949177215,0.012508473752644411,0.028074034335150877,0.048427871486658836,26.893463230133058,26.53636070251465,25.677324113845824,0.010777717140318055,0.024379856548114365,0.058650552885808116,293865.0,1.5861024620148707,63.63610881810066
1994-02-04,27.183316652725637,27.218665569049076,26.56471061706543,26.56471061706543,1403200,26.56471061706543,-0.0227567090248062,-0.02301963954093342,0.1925957338730316,0.11367673905544633,0.08130586791332452,-0.0189297331253635,-0.008575439099027915,-0.0013296904518774744,0.01699519372772751,26.891694736480712,26.545590209960938,25.688887853622436,-0.01215929760543144,0.0007202856276036229,0.034093448047790575,325250.0,4.314219830899308,43.7498976246017
1994-02-07,26.494025008094233,26.759142002838338,26.494025008094233,26.688444137573242,516400,26.688444137573242,0.004657815486547312,0.004647001430909361,0.1842224161909973,0.10615789253406854,0.08154852503034425,-0.021386918908681385,0.0,-0.008535880336971169,0.02448616374917001,26.880206203460695,26.556943435668945,25.70202299118042,-0.007133950700972114,0.004951650487295067,0.03837912473781957,321385.0,1.6067955878463525,46.154420845735025
1994-02-08,26.74146465147512,26.74146465147512,26.60006893619964,26.70611572265625,188200,26.70611572265625,0.0006621436975462469,0.000661924577128947,0.1870281621843092,0.10605504567662534,0.08105695402656801,-0.015634817194242423,0.0006621436975462469,-0.005921081824439289,0.02035098591495932,26.872252655029296,26.570756568908692,25.713947353363036,-0.00618247135831218,0.005094290536911128,0.038584833190282275,316035.0,0.5955036625690192,48.24578591990337
1994-02-09,26.72378437442063,26.82983113781119,26.688435453290445,26.812156677246094,144600,26.812156677246094,0.003970661839822753,0.003962799567510738,0.17951531847314067,0.10644881137198804,0.08136516458081258,-0.01812364861221427,0.001980682994922711,0.0013201309318009447,0.025089935061241686,26.874020099639893,26.586339263916017,25.726661710739137,-0.0023019787201330466,0.008493738498122738,0.04219338593991906,315345.0,0.4585454026542358,49.138274278654734
1994-02-10,26.79449298026714,26.812167447932225,26.582399368286133,26.582399368286133,883900,26.582399368286133,-0.008569146888319557,-0.008606073129772459,0.1830888282306935,0.11046842939306073,0.08291817723720808,-0.022105988085084904,-0.015706578876557242,-0.0046325102330460055,0.011553858829896013,26.867834281921386,26.596624488830567,25.737707624435426,-0.010623666598513881,-0.0005348468393201466,0.03281922990875663,347325.0,2.5448787159000936,45.23836848794625
1994-02-11,26.600055656660622,26.74145130134719,26.476334467559877,26.670753479003906,519400,26.670753479003906,0.003323782382984808,0.00331827082775014,0.08662334452671092,0.11016726839466702,0.0823413043612556,0.003991869644924817,-0.015013428507488324,-0.005273846484799449,0.0203692859355451,26.86076412200928,26.607272872924806,25.749022045135497,-0.007073910561229413,0.002385836623778781,0.03579675500889712,366435.0,1.4174410195532632,49.599639481288165
1994-02-14,26.617743400609076,26.794488044703424,26.582394471790206,26.70611572265625,2742100,26.70611572265625,0.0013258809384661951,0.0013250027345115814,0.08029527570093398,0.11030622782460887,0.0821198822331617,0.0006621436975462469,-0.020738936424700483,-0.003954958038859813,0.024473462473546093,26.855462074279785,26.616521949768067,25.759733819961546,-0.005561116439197988,0.003366096181058875,0.03673880752453029,502655.0,5.455232714287136,50.393628528530314
